employeeAddtitionalInfoID,employeeID,education,maritalStatus ,monthlyIncome ,environmentSatisfaction,trainingTimesLastYear
2337,1646,2,Married,20080,4,3
2338,4416,1,Divorced,62440,1,3
2339,3601,2,Married,27990,3,0
2340,3618,2,Married,105520,4,2
2341,2761,3,Married,23290,1,2
2342,5460,2,Single,40140,4,3
2343,5464,3,Married,74030,2,4
2344,4646,1,Married,22590,4,2
2345,4061,4,Married,69320,4,5
2346,1994,1,Divorced,46780,4,0
2347,5657,3,Married,135820,3,3
2348,1288,4,Single,23320,4,2
2349,2620,3,Married,24130,3,2
2350,4531,2,Married,97050,2,3
2351,5033,3,Married,42940,2,2
2352,1256,2,Married,47210,2,3
2353,1549,3,Divorced,25190,2,2
2354,1081,3,Married,21210,2,2
2355,3933,2,Single,29730,3,2
2356,3650,4,Married,58550,1,3
2357,1986,3,Single,36170,4,5
2358,1503,1,Married,67250,3,3
2359,4919,4,Divorced,103250,3,3
2360,3238,4,Married,69490,3,2
2361,5380,2,Married,106090,2,2
2362,3929,1,Divorced,44470,4,4
2363,4242,3,Married,21570,2,1
2364,1739,3,Divorced,46010,2,2
2365,5619,1,Single,170990,3,2
2366,895,5,Single,24790,2,2
2367,2030,4,Married,148520,4,3
2368,4302,4,Divorced,72640,3,5
2369,1707,1,Married,56660,1,2
2370,1143,3,Married,78230,3,3
2371,228,4,Married,78800,3,2
2372,5420,3,Single,131940,1,2
2373,3776,3,Divorced,50670,4,3
2374,957,4,Married,50790,4,3
2375,4071,3,Married,23210,4,0
2376,5589,3,Married,174440,2,4
2377,4128,3,Single,24040,3,2
2378,4175,2,Married,34520,1,2
2379,2607,4,Married,22700,3,2
2380,2301,3,Divorced,173990,NA,3
2381,3908,3,Single,54880,1,6
2382,5315,4,Married,194190,2,2
2383,4432,3,Single,28110,4,3
2384,825,4,Single,36330,1,0
2385,2393,1,Single,41630,3,4
2386,3307,3,Married,21320,2,1
2387,1991,1,Divorced,139730,4,3
2388,1166,3,Married,26840,4,2
2389,5038,2,Married,108450,1,4
2390,4017,2,Divorced,43770,4,2
2391,2536,4,Single,37430,3,2
2392,1128,3,Divorced,41480,4,3
2393,2246,3,Single,10510,1,2
2394,913,2,Married,107390,3,3
2395,4399,4,Married,103880,4,2
2396,863,2,Divorced,114160,4,2
2397,4593,3,Married,26000,2,5
2398,4539,4,Married,24220,3,2
2399,5572,4,Single,54720,4,3
2400,5057,2,Married,24510,4,3
2401,3911,2,Divorced,42400,1,2
2402,3129,3,Divorced,109990,4,3
2403,796,4,Divorced,50030,4,5
2404,4288,4,Married,127420,1,4
2405,4205,4,Divorced,42270,4,3
2406,3646,2,Single,39170,4,2
2407,2895,4,Divorced,183030,2,2
2408,1650,3,Single,23800,3,3
2409,2122,4,Single,137260,4,6
2410,1758,3,Single,47770,4,3
2411,2983,2,Divorced,63850,3,6
2412,4869,2,Married,199730,1,2
2413,2787,3,Divorced,68610,3,2
2414,1998,3,Single,49690,4,3
2415,3182,2,Married,198450,4,3
2416,1132,3,Married,133200,2,2
2417,801,2,Married,63470,4,3
2418,3075,3,Single,27430,4,2
2419,4790,2,Single,108800,4,5
2420,826,1,Divorced,23420,1,2
2421,2639,3,Married,176500,2,6
2422,2206,4,Divorced,40250,3,5
2423,700,3,Married,97250,2,0
2424,3767,3,Divorced,119040,3,4
2425,3479,2,Married,21770,2,5
2426,3870,2,Divorced,75250,3,2
2427,1189,3,Married,48340,3,1
2428,292,3,Single,20420,1,2
2429,1453,4,Married,22200,4,2
2430,3314,3,Married,10520,3,3
2431,4428,4,Single,28210,4,3
2432,1688,2,Married,192370,4,2
2433,3476,4,Single,41070,3,2
2434,2886,3,Married,83960,3,3
2435,4315,2,Married,20070,4,2
2436,1873,3,Married,196270,3,1
2437,2464,1,Married,106860,4,2
2438,4102,4,Single,29420,4,4
2439,1532,1,Married,88580,1,2
2440,5281,2,Married,167560,2,5
2441,106,2,Married,107980,3,5
2442,5015,2,Married,23230,2,2
2443,1408,3,Divorced,14160,2,3
2444,4436,3,Single,46150,3,3
2445,2458,4,Married,24610,4,4
2446,1848,4,Married,87220,2,3
2447,3255,2,Married,39550,3,5
2448,4602,4,Divorced,99570,3,1
2449,4135,3,Divorced,33760,2,3
2450,5268,3,Single,88230,1,3
2451,4897,4,Single,103220,3,2
2452,1978,3,Single,46210,4,3
2453,4020,3,Married,109760,4,3
2454,5639,3,Married,36600,4,0
2455,1952,3,Single,104820,2,6
2456,629,4,Married,71190,3,2
2457,3041,3,Single,95820,4,2
2458,254,4,Married,45080,1,5
2459,2103,3,Divorced,22070,3,4
2460,5041,2,Married,77560,1,3
2461,5500,3,Single,66940,3,2
2462,1087,3,Single,36910,2,3
2463,5546,4,Single,23770,4,2
2464,1980,3,Divorced,23130,3,5
2465,2180,2,Married,176650,4,5
2466,2412,4,Single,25960,4,4
2467,4369,4,Single,47280,4,4
2468,1961,3,Single,43020,1,3
2469,3745,3,Married,29790,3,3
2470,2784,4,Married,168850,1,2
2471,2461,4,Divorced,55930,4,3
2472,2825,1,Married,104450,3,3
2473,5085,4,Single,87400,2,2
2474,4795,2,Married,25140,2,2
2475,4957,4,Married,76550,3,3
2476,821,3,Divorced,174650,2,3
2477,2939,2,Married,73510,3,3
2478,1077,3,Divorced,108200,4,2
2479,5641,3,Divorced,121690,3,2
2480,2093,4,Divorced,196260,4,5
2481,3482,4,Married,20700,1,2
2482,2063,2,Single,67820,2,2
2483,671,2,Single,77790,4,2
2484,2756,2,Single,27910,2,3
2485,4753,2,Married,32010,4,3
2486,1407,3,Married,49680,3,3
2487,578,5,Married,131200,1,6
2488,524,4,Married,40330,1,2
2489,3645,1,Married,32910,2,2
2490,2481,4,Divorced,42720,3,3
2491,5179,3,Married,50560,4,2
2492,4479,4,Divorced,28440,3,2
2493,4354,2,Divorced,27030,3,2
2494,5092,4,Single,19040,3,4
2495,2933,5,Married,82240,4,3
2496,4614,3,Married,47660,3,3
2497,1546,4,Single,26100,3,2
2498,3764,2,Single,57310,2,2
2499,5612,2,Married,25390,3,3
2500,4991,4,Married,57140,2,2
2501,2362,1,Divorced,43230,2,3
2502,1593,4,Divorced,73360,1,3
2503,783,1,Married,134990,4,2
2504,355,3,Single,137580,4,5
2505,407,1,Divorced,51550,3,3
2506,3061,5,Single,22580,1,2
2507,1900,3,Single,35970,2,2
2508,1875,1,Divorced,25150,3,2
2509,1405,3,Single,44200,1,3
2510,896,1,Married,65780,4,3
2511,1461,3,Married,44220,4,2
2512,1518,2,Divorced,102740,3,3
2513,4517,3,Married,53430,2,5
2514,5584,4,Divorced,23760,2,3
2515,343,1,Married,53460,2,3
2516,4063,5,Divorced,28270,3,3
2517,5151,4,Divorced,199430,2,3
2518,3311,4,Married,31310,4,3
2519,2352,4,Married,25520,1,2
2520,4592,2,Married,44770,3,6
2521,571,3,Married,64740,2,3
2522,5002,3,Single,30330,3,2
2523,2530,4,Married,29360,1,3
2524,5265,3,Single,186060,2,4
2525,1743,3,Married,21680,4,2
2526,3856,2,Divorced,28530,1,5
2527,1360,4,Married,170480,3,3
2528,3248,3,Married,22900,4,5
2529,3523,3,Married,36000,1,2
2530,2045,4,Single,21070,4,2
2531,1941,2,Married,41150,4,1
2532,1852,4,Single,43270,4,4
2533,2714,3,Married,178560,3,2
2534,425,2,Single,31960,2,3
2535,1369,3,Divorced,190810,4,2
2536,4947,3,Divorced,89660,3,3
2537,941,3,Divorced,22100,4,4
2538,4460,4,Single,45390,4,5
2539,5463,1,Single,27410,3,3
2540,4116,1,Divorced,34910,1,0
2541,1045,3,Married,45410,2,4
2542,4060,2,Married,26780,4,3
2543,1473,3,Married,73790,1,3
2544,3114,3,Married,62720,4,3
2545,2754,2,Single,52200,4,3
2546,3706,4,Married,27430,3,1
2547,5129,4,Married,49980,4,3
2548,5184,3,Divorced,102520,4,3
2549,120,3,Married,27810,2,2
2550,1039,2,Married,68520,2,2
2551,4630,4,Single,49500,2,3
2552,2672,2,Single,35790,4,3
2553,3309,3,Married,131910,2,2
2554,2090,4,Divorced,103770,2,2
2555,4127,2,Married,22350,3,2
2556,856,5,Single,105020,4,4
2557,511,2,Married,20110,4,4
2558,3714,1,Married,18590,4,2
2559,4625,3,Married,37600,2,2
2560,2241,3,Single,177790,2,5
2561,313,3,Divorced,68330,1,3
2562,4596,2,Married,68120,2,2
2563,3630,3,Single,51710,1,1
2564,1599,3,Divorced,197400,4,2
2565,3945,2,Married,187110,2,0
2566,3177,2,Married,36920,4,5
2567,600,2,Single,25590,1,3
2568,3424,3,Married,25170,3,3
2569,1801,3,Married,66230,NA,3
2570,5667,3,Married,182650,3,4
2571,274,4,Divorced,161240,3,2
2572,721,1,Married,25850,4,5
2573,278,2,Divorced,182130,1,3
2574,3215,2,Married,83800,3,3
2575,3643,4,Single,29940,2,2
2576,4967,3,Single,12230,2,3
2577,3095,3,Married,11180,3,3
2578,5353,4,Single,28750,3,3
2579,1624,5,Married,188240,1,4
2580,4682,2,Married,135770,2,2
2581,426,4,Married,26250,3,4
2582,1140,3,Single,187890,4,4
2583,3104,4,Married,45380,3,3
2584,606,3,Married,198470,4,6
2585,696,3,Married,105120,1,2
2586,946,2,Divorced,44440,4,2
2587,2290,3,Married,21540,4,3
2588,3589,3,Single,191900,1,2
2589,3126,4,Divorced,44900,2,1
2590,2343,4,Married,35060,2,4
2591,429,3,Divorced,23720,2,3
2592,5077,1,Married,102310,1,2
2593,4119,1,Married,54100,2,4
2594,3135,1,Single,79780,3,2
2595,1483,1,Divorced,38670,3,4
2596,5592,3,Married,28380,1,5
2597,5406,3,Single,46950,1,2
2598,1426,3,Divorced,33390,4,2
2599,1660,2,Single,20800,3,6
2600,4813,4,Married,20960,1,2
2601,2630,1,Divorced,62090,3,5
2602,3315,5,Married,180610,4,2
2603,2815,5,Divorced,171230,3,2
2604,5030,2,Single,23720,1,3
2605,775,3,Married,48830,3,1
2606,2647,3,Single,39040,4,2
2607,3623,1,Single,46270,4,2
2608,2257,1,Married,70940,1,2
2609,1681,3,Single,34230,1,4
2610,2336,3,Married,66740,1,2
2611,1449,4,Divorced,168800,4,2
2612,3593,3,Married,90940,1,0
2613,4736,5,Married,84460,4,3
2614,4843,3,Married,119160,3,3
2615,1763,3,Divorced,45340,4,2
2616,2420,3,Single,98520,2,5
2617,5590,4,Single,61510,4,3
2618,1893,2,Married,23020,3,3
2619,321,3,Single,23620,3,2
2620,539,4,Single,178610,2,5
2621,5270,3,Single,191870,4,2
2622,1340,3,Married,197170,4,1
2623,1090,1,Married,35440,2,3
2624,1838,5,Married,85000,3,2
2625,2862,4,Married,46610,4,3
2626,1110,2,Divorced,41030,4,2
2627,5062,4,Single,42490,1,2
2628,5103,3,Divorced,140260,2,4
2629,4616,3,Married,68930,4,3
2630,1985,4,Married,61250,1,3
2631,904,4,Married,36690,1,2
2632,3318,3,Divorced,100080,4,3
2633,4013,2,Married,23870,4,1
2634,1577,2,Married,46390,3,2
2635,642,3,Married,78980,4,2
2636,1073,1,Single,25340,4,1
2637,530,3,Single,131420,2,4
2638,1923,4,Married,16110,2,2
2639,5575,2,Single,53630,3,4
2640,5531,4,Married,50710,1,3
2641,1810,2,Married,136950,2,3
2642,4209,4,Single,134020,1,1
2643,1394,4,Married,20290,2,3
2644,1027,3,Married,63770,3,3
2645,2524,3,Married,54290,3,3
2646,2385,4,Divorced,27850,1,2
2647,3902,4,Divorced,46140,1,3
2648,4861,1,Single,26100,2,2
2649,2807,5,Single,66870,3,0
2650,3497,4,Single,47240,4,4
2651,3882,4,Married,61790,4,3
2652,4560,3,Married,61200,1,2
2653,1455,1,Divorced,105960,4,3
2654,4603,1,Divorced,54670,3,6
2655,4568,4,Married,29960,1,4
2656,5417,1,Married,99980,1,3
2657,2624,4,Married,40780,4,3
2658,454,4,Married,109200,1,3
2659,2157,3,Married,62320,4,3
2660,5672,1,Divorced,132470,4,3
2661,3046,5,Divorced,40810,3,3
2662,2920,4,Single,57690,4,3
2663,369,3,Single,23940,3,3
2664,5245,3,Married,39040,1,3
2665,3859,2,Divorced,167990,2,2
2666,4303,4,Married,29500,2,1
2667,4220,3,Single,36290,4,2
2668,2007,4,Single,93620,3,6
2669,4781,2,Married,32290,3,2
2670,5370,4,Married,35780,3,2
2671,109,1,Married,79880,3,3
2672,1373,3,Married,42840,4,5
2673,2223,3,Single,75530,4,3
2674,2686,3,Divorced,173280,4,1
2675,908,3,Married,197010,2,3
2676,2795,4,Single,147320,2,3
2677,5056,4,Single,92780,4,3
2678,3788,1,Married,13590,3,2
2679,2959,1,Married,47790,4,3
2680,4241,2,Married,164220,2,3
2681,977,1,Married,29960,4,2
2682,2951,3,Married,12610,2,6
2683,4356,2,Single,20990,2,2
2684,2749,4,Married,58100,3,2
2685,4584,3,Single,56470,4,2
2686,3816,2,Married,34200,4,3
2687,5351,4,Married,44000,1,3
2688,5455,2,Single,35000,4,2
2689,4388,2,Married,20660,3,3
2690,1047,4,Divorced,171690,4,2
2691,1439,4,Single,41620,4,1
2692,920,3,Married,92040,3,2
2693,2441,4,Married,32940,1,2
2694,5557,4,Single,21270,4,3
2695,2166,2,Divorced,39750,1,3
2696,2082,3,Divorced,107930,2,1
2697,858,4,Single,100960,3,2
2698,4501,2,Divorced,36460,2,3
2699,3408,3,Divorced,74460,1,3
2700,4995,3,Divorced,108510,4,2
2701,376,3,Married,21090,1,3
2702,4149,3,Single,37220,4,0
2703,2931,5,Divorced,93800,1,2
2704,3026,3,Single,54860,3,2
2705,5322,3,Single,27420,1,2
2706,4888,3,Single,137570,3,3
2707,2707,2,Single,84630,2,2
2708,840,1,Divorced,31620,3,4
2709,1924,3,Single,165980,2,2
2710,2338,3,Married,66510,3,5
2711,1730,1,Married,23450,1,0
2712,1793,3,Single,34200,2,3
2713,959,3,Single,43730,3,3
2714,3534,3,Married,47590,4,2
2715,442,4,Single,53010,4,3
2716,2691,4,Married,36730,4,3
2717,3616,5,Married,47680,2,2
2718,399,5,Divorced,12740,4,3
2719,165,4,Married,49000,1,3
2720,3831,4,Married,104660,4,1
2721,5611,1,Married,170070,2,2
2722,1279,2,Married,29090,3,2
2723,4719,1,Divorced,57650,3,2
2724,3470,2,Divorced,45990,4,3
2725,2785,3,Single,24040,1,6
2726,361,3,Single,31720,4,1
2727,1640,4,Single,20330,3,3
2728,2803,4,Married,102090,2,2
2729,5130,2,Single,86200,2,2
2730,1022,3,Married,20640,2,3
2731,1067,3,Single,40350,1,2
2732,1420,4,Married,38380,4,2
2733,1082,4,Single,45910,1,6
2734,620,1,Single,25610,3,3
2735,689,1,Divorced,15630,2,3
2736,2852,4,Married,48980,3,2
2737,3716,4,Married,47890,NA,2
2738,2370,4,Single,31800,1,2
2739,3809,3,Married,65490,2,3
2740,3548,2,Married,63880,3,6
2741,5178,2,Divorced,112440,4,3
2742,252,3,Divorced,160320,1,2
2743,4822,3,Married,23620,1,2
2744,2260,3,Single,163280,4,2
2745,3845,4,Divorced,83760,2,2
2746,2561,3,Single,166060,1,6
2747,3410,2,Divorced,86060,3,3
2748,664,3,Divorced,22720,4,2
2749,3598,3,Single,20180,2,5
2750,4939,2,Divorced,70830,2,5
2751,2525,3,Married,40840,2,3
2752,533,2,Married,144110,4,2
2753,1068,4,Single,23080,1,4
2754,4880,4,Married,48410,3,3
2755,2912,2,Single,42850,3,2
2756,3965,4,Married,97150,2,1
2757,322,3,Married,43200,2,2
2758,2199,3,Single,21320,3,3
2759,2965,4,Single,101240,3,2
2760,2506,3,Married,54730,4,3
2761,2097,3,Single,52070,1,3
2762,2210,3,Divorced,164370,2,0
2763,4221,3,Married,22960,4,2
2764,2515,4,Single,40690,2,5
2765,1091,3,Married,74410,1,4
2766,3858,1,Divorced,24300,2,2
2767,4487,2,Married,58780,1,1
2768,1333,1,Single,26440,4,2
2769,4168,3,Divorced,64390,3,2
2770,2603,4,Married,24510,4,2
2771,4274,2,Married,63920,3,2
2772,4855,2,Single,97140,3,0
2773,4218,3,Married,60770,3,2
2774,445,4,Single,24500,3,2
2775,613,3,Divorced,92500,3,0
2776,4067,1,Married,20740,3,3
2777,4547,3,Single,101690,2,6
2778,1445,1,Married,48550,1,2
2779,5240,2,Married,40870,1,1
2780,5329,4,Married,23670,2,2
2781,749,4,Single,29720,4,2
2782,2706,2,Married,195860,2,3
2783,1093,3,Divorced,54840,3,4
2784,2660,2,Single,20610,4,2
2785,703,4,Single,99240,4,3
2786,1636,4,Single,41980,1,2
2787,144,2,Divorced,68150,3,3
2788,4627,2,Married,47230,3,0
2789,804,4,Married,61420,1,3
2790,112,1,Single,82370,3,6
2791,4943,3,Married,88530,4,3
2792,3989,1,Single,193310,2,2
2793,2594,3,Single,20730,1,4
2794,1267,4,Single,55620,1,3
2795,791,3,Single,196130,4,5
2796,3558,1,Married,34070,2,4
2797,4133,3,Divorced,50630,3,2
2798,4482,1,Single,46390,3,3
2799,1523,2,Single,48760,3,3
2800,1113,3,Married,26900,2,1
2801,4759,3,Divorced,175670,1,6
2802,2874,4,Married,24080,3,3
2803,1552,3,Divorced,28140,1,2
2804,4580,3,Married,112450,3,3
2805,931,3,Married,33120,2,1
2806,1965,2,Single,190490,1,2
2807,184,4,Married,21410,2,2
2808,5137,3,Married,57690,3,4
2809,2231,2,Married,43850,4,2
2810,4207,2,Single,53320,4,2
2811,498,4,Married,46630,3,1
2812,1383,3,Married,47240,3,3
2813,4279,2,Single,32110,2,2
2814,3506,4,Single,53770,3,3
2815,910,1,Married,40660,2,2
2816,711,2,Divorced,52080,3,2
2817,1003,4,Married,48770,3,5
2818,1007,1,Divorced,31170,2,2
2819,1159,3,Single,15690,1,2
2820,457,3,Married,196580,4,3
2821,3116,1,Married,30690,1,3
2822,4298,1,Married,104350,3,5
2823,3241,4,Single,41480,1,0
2824,4988,1,Single,57680,3,4
2825,5391,4,Single,50420,4,4
2826,596,3,Single,57700,1,2
2827,3988,3,Divorced,77560,4,3
2828,2605,3,Divorced,103060,4,5
2829,3168,3,Single,39360,2,3
2830,3370,2,Divorced,79450,4,6
2831,4733,4,Married,57430,3,2
2832,4549,3,Single,152020,2,2
2833,535,4,Divorced,54400,2,2
2834,5389,1,Married,37600,3,2
2835,2144,2,Married,35170,2,1
2836,1317,4,Divorced,25800,2,3
2837,2164,2,Single,21660,2,4
2838,2796,4,Married,58690,4,6
2839,869,3,Married,80080,2,4
2840,5292,3,Married,52060,2,4
2841,5131,2,Married,52950,3,4
2842,4863,4,Married,164130,3,1
2843,5509,3,Married,132690,3,2
2844,3723,3,Divorced,27830,4,2
2845,820,4,Married,54330,3,4
2846,5434,3,Divorced,20130,3,5
2847,544,3,Divorced,139660,3,1
2848,1870,3,Single,43740,3,5
2849,4727,4,Divorced,68420,1,3
2850,3789,4,Married,174260,2,0
2851,1065,1,Single,176030,1,0
2852,991,3,Single,45810,3,3
2853,1308,4,Married,47350,3,2
2854,2654,2,Single,41870,3,4
2855,5620,3,Single,55050,4,3
2856,4573,3,Divorced,54700,3,2
2857,3620,2,Divorced,54760,3,3
2858,3999,3,Divorced,25870,3,2
2859,2969,2,Single,24400,3,4
2860,4746,2,Single,159720,2,2
2861,667,3,Divorced,153790,2,1
2862,2349,4,Single,70820,3,3
2863,4935,5,Married,27280,3,3
2864,3898,3,Single,53680,4,2
2865,4012,4,Single,53470,2,1
2866,3405,4,Married,31950,3,4
2867,1898,2,Divorced,39890,4,2
2868,3348,3,Married,33060,4,6
2869,2353,3,Married,70050,4,2
2870,3136,1,Single,26550,3,0
2871,4697,4,Married,13930,4,4
2872,803,2,Single,25700,4,2
2873,3488,4,Married,35370,3,3
2874,3743,3,Single,39860,4,3
2875,5166,4,Married,108830,2,3
2876,1218,2,Divorced,20280,4,2
2877,1628,2,Married,95250,1,3
2878,1653,3,Married,29290,2,2
2879,1698,3,Single,22750,2,2
2880,1796,1,Divorced,78790,3,2
2881,3865,2,Married,49300,4,0
2882,5479,1,Married,78470,4,3
2883,1049,4,Married,44010,3,4
2884,624,1,Divorced,92410,4,5
2885,2608,2,Divorced,29740,4,2
2886,487,3,Married,45020,3,0
2887,2074,4,Married,107480,2,3
2888,3810,2,Married,15550,2,2
2889,732,3,Divorced,129360,4,3
2890,244,3,Single,23050,2,3
2891,4336,2,Married,167040,4,2
2892,1598,1,Divorced,34330,4,3
2893,5549,3,Married,34770,4,2
2894,1777,4,Single,64300,3,2
2895,2851,2,Single,65160,4,4
2896,5565,1,Married,39070,2,2
2897,2824,4,Single,55620,4,3
2898,5461,3,Single,68830,4,3
2899,4483,2,Single,28620,3,2
2900,2252,3,Single,49780,3,3
2901,2360,3,Single,103680,4,2
2902,1477,2,Married,61340,4,2
2903,1917,4,Single,67350,4,3
2904,4263,1,Married,32950,3,2
2905,5343,4,Divorced,52380,2,5
2906,1176,2,Divorced,64720,1,4
2907,1403,1,Married,96100,3,2
2908,2334,3,Married,198330,3,2
2909,2777,3,Divorced,97560,1,2
2910,2599,4,Married,49680,2,4
2911,2108,3,Single,21450,3,6
2912,2066,1,Single,21800,3,2
2913,4074,2,Single,83460,3,5
2914,4964,4,Married,34450,3,2
2915,390,4,Married,27600,2,3
2916,2079,2,Divorced,62940,4,2
2917,247,4,Married,71400,3,2
2918,3324,3,Married,29320,4,3
2919,646,3,Married,51470,1,2
2920,1635,3,Single,45070,1,3
2921,4422,4,Married,85640,3,2
2922,748,1,Single,24680,4,2
2923,556,4,Divorced,81610,3,2
2924,1446,4,Married,21090,3,3
2925,1063,3,Divorced,52940,3,3
2926,1390,3,Divorced,27180,NA,4
2927,1316,1,Married,58110,3,4
2928,5069,4,Divorced,24370,2,3
2929,1562,4,Married,27660,3,2
2930,553,3,Married,190380,4,3
2931,5430,5,Married,30550,3,3
2932,3285,1,Married,22890,1,3
2933,619,3,Divorced,40010,1,2
2934,4211,3,Single,129650,3,2
2935,4659,3,Single,35390,3,2
2936,2479,4,Single,60290,4,5
2937,799,4,Divorced,26790,4,2
2938,261,2,Married,37020,1,4
2939,237,2,Divorced,23980,4,2
2940,2137,3,Divorced,54680,1,6
2941,3922,2,Married,131160,3,6
2942,2033,1,Single,41890,3,3
2943,4566,4,Married,193280,2,2
2944,2545,5,Married,83210,4,5
2945,4392,1,Single,23420,4,2
2946,3055,3,Married,40710,3,5
2947,3446,2,Single,58130,1,2
2948,5133,3,Married,31430,1,2
2949,922,3,Married,20440,2,2
2950,1534,4,Divorced,134640,2,2
2951,4639,2,Married,79910,3,2
2952,4604,1,Married,33770,4,2
2953,5127,4,Single,55380,4,2
2954,2916,1,Married,57620,1,4
2955,5078,3,Married,25920,4,2
2956,1519,3,Married,53460,3,2
2957,635,2,Single,42130,4,3
2958,5019,3,Divorced,41270,1,2
2959,3730,4,Divorced,24380,2,5
2960,3703,3,Divorced,68700,1,5
2961,2132,4,Divorced,104470,3,3
2962,5115,4,Divorced,96670,1,2
2963,2407,4,Married,21480,3,2
2964,5264,4,Married,89260,2,4
2965,3555,4,Single,65130,2,2
2966,1778,4,Married,67990,2,2
2967,2634,3,Married,162910,1,3
2968,2224,1,Single,27050,4,2
2969,2292,2,Divorced,103330,4,2
2970,1815,3,Divorced,44480,4,3
2971,2423,3,Divorced,68540,1,5
2972,220,3,Single,96370,4,6
2973,4435,1,Single,35910,3,2
2974,4104,3,Single,54050,3,2
2975,1493,4,Divorced,46840,4,4
2976,1206,3,Single,157870,4,5
2977,4638,1,Married,15140,2,3
2978,2332,2,Married,29560,3,2
2979,3280,4,Single,23350,3,3
2980,1622,2,Married,51540,3,2
2981,4773,3,Married,69620,3,2
2982,1198,3,Divorced,56750,4,2
2983,3070,1,Single,23790,4,6
2984,2234,3,Single,38120,4,3
2985,2908,3,Single,46480,2,2
2986,1524,1,Married,29360,2,2
2987,5016,4,Divorced,21050,3,3
2988,3495,4,Married,85780,2,4
2989,4507,3,Married,27060,4,4
2990,2760,2,Married,63840,1,4
2991,2600,3,Divorced,39680,4,3
2992,1443,1,Married,99070,3,3
2993,5214,4,Married,132250,1,2
2994,4339,1,Divorced,35400,1,6
2995,1929,4,Divorced,28040,3,0
2996,2879,3,Married,193920,4,3
2997,466,4,Married,196650,3,6
2998,5021,4,Single,24390,3,2
2999,1378,3,Single,73140,3,2
3000,3883,1,Married,47740,3,2
3001,1967,4,Single,39020,3,2
3002,1896,3,Married,26620,3,6
3003,1191,2,Single,28560,4,5
3004,568,3,Divorced,10810,4,4
3005,5147,3,Single,24720,1,2
3006,5634,4,Married,56730,1,4
3007,3627,3,Married,41970,4,3
3008,2783,1,Married,97130,3,5
3009,1904,4,Married,20620,3,4
3010,4045,1,Married,42840,4,0
3011,5625,2,Single,47880,2,0
3012,4058,3,Married,59060,4,4
3013,2258,3,Divorced,38860,3,2
3014,3435,3,Married,168230,3,3
3015,2216,4,Single,29330,4,2
3016,484,2,Married,65000,3,3
3017,1154,1,Married,171740,4,6
3018,4137,4,Married,50330,2,6
3019,1604,3,Married,23070,2,0
3020,2422,3,Single,25870,2,3
3021,5438,3,Divorced,55070,4,2
3022,2041,2,Married,43930,2,2
3023,344,4,Divorced,133480,4,4
3024,2174,4,Divorced,65830,3,1
3025,3204,3,Single,81030,3,5
3026,2780,4,Divorced,39780,4,0
3027,1212,2,Single,25440,3,3
3028,4486,4,Divorced,53990,3,2
3029,4257,2,Single,54870,4,0
3030,2177,3,Single,68340,2,2
3031,5246,4,Single,10910,1,0
3032,5230,4,Married,57360,4,1
3033,4197,4,Divorced,22260,3,3
3034,4728,3,Married,57470,3,0
3035,1038,4,Married,98540,1,2
3036,1286,5,Divorced,54670,3,2
3037,2531,4,Married,53800,4,0
3038,1482,3,Married,51510,3,3
3039,5415,2,Single,21330,1,2
3040,3015,3,Single,178750,1,5
3041,5153,3,Single,24320,4,4
3042,4867,3,Married,47710,1,2
3043,1448,4,Married,191610,4,2
3044,3943,3,Married,50870,4,3
3045,4088,5,Single,28630,1,2
3046,215,2,Single,55610,4,3
3047,1596,3,Married,21440,3,3
3048,298,4,Married,30650,3,3
3049,1937,1,Single,28100,1,3
3050,3632,3,Single,98880,4,2
3051,3766,3,Married,86280,3,2
3052,3322,3,Single,28670,3,5
3053,4945,2,Single,53730,3,2
3054,3835,3,Single,66670,4,6
3055,3452,3,Single,50030,3,2
3056,3992,3,Divorced,23670,4,2
3057,2758,2,Single,28580,2,2
3058,5567,3,Single,52040,2,3
3059,393,2,Married,41050,3,2
3060,2270,2,Married,96790,4,1
3061,3923,3,Single,56170,1,3
3062,4849,3,Single,104480,3,3
3063,3107,3,Divorced,28970,4,4
3064,5378,3,Married,59680,3,3
3065,4621,3,Single,75100,3,3
3066,3128,5,Married,29910,1,3
3067,2588,3,Married,196360,2,3
3068,1661,2,Single,11290,3,2
3069,2274,1,Divorced,133410,4,3
3070,1616,2,Divorced,43320,4,3
3071,1634,3,Divorced,110310,2,2
3072,940,1,Single,44400,3,3
3073,4421,2,Divorced,46170,1,2
3074,1631,2,Married,26470,2,2
3075,3331,3,Married,63230,1,2
3076,2646,3,Married,56770,3,3
3077,3359,4,Married,21870,2,2
3078,4492,3,Married,37480,4,3
3079,4285,4,Divorced,39770,3,3
3080,2305,2,Single,86330,2,2
3081,2379,3,Married,20080,2,5
3082,4480,1,Married,44400,4,2
3083,415,4,Divorced,30670,2,5
3084,3868,4,Married,53210,3,1
3085,4353,4,Single,54100,2,2
3086,4138,3,Married,27820,2,2
3087,5508,3,Divorced,119570,3,2
3088,5160,2,Married,26600,1,3
3089,1510,2,Married,33750,4,2
3090,5274,3,Married,50980,1,4
3091,2544,3,Married,48780,4,3
3092,1673,3,Divorced,28370,1,0
3093,3761,3,Single,24060,3,5
3094,500,3,Married,22690,1,4
3095,2127,4,Divorced,41080,3,5
3096,2266,4,Married,132060,4,2
3097,271,2,Single,104220,1,0
