companyID,employeeID,name,employeeNumber
2483,4568,UNICSOFT,4187
2484,5495,DATAART,5121
2485,4961,PROMX,2510
2486,1822,THINKPORT GMBH,4762
2487,875,CIKLUM,2804
2488,1721,THINKPORT GMBH,4358
2489,1202,LEMLOCK,3758
2490,3298,DATAART,2495
2491,2622,DATAART,4048
2492,3407,SOFTSERVE,3161
2493,5626,SOFTSERVE,4276
2494,4811,JELVIX,5045
2495,3204,AVENGA,3307
2496,994,IT SVIT,4969
2497,3048,VRP CONSULTING,260
2498,3895,PROMX,1778
2499,1086,ELEKS,2674
2500,4745,IT SVIT,3788
2501,655,UNICSOFT,4066
2502,5065,ITEORA GMBH,1184
2503,3618,FEXLE INC.,5124
2504,436,VRP CONSULTING,3486
2505,1584,CIKLUM,3912
2506,1197,INSTINCTOOLS,1209
2507,2454,ITEORA GMBH,2304
2508,4517,INSTINCTOOLS,583
2509,3508,COMSENSE TECHNOLOGIES,1533
2510,4079,JELVIX,5214
2511,1918,COMMENCIS,2740
2512,2241,ADASTRA,2068
2513,3045,INSTINCTOOLS,459
2514,4919,VRP CONSULTING,4190
2515,2366,FUTURE PROCESSING,5201
2516,2651,CIKLUM,1733
2517,3091,ELEKS,3617
2518,1008,COMMENCIS,275
2519,982,ELEKS,4646
2520,4982,VRP CONSULTING,3363
2521,817,PROMX,4742
2522,1856,VRP CONSULTING,4356
2523,1808,PROMX,573
2524,4864,SOFTSERVE,2218
2525,2974,FUTURE PROCESSING,2737
2526,4723,AVENGA,1720
2527,2387,SOFTSERVE,2252
2528,3078,AVENGA,5589
2529,3671,THINKPORT GMBH,5173
2530,5047,INSTINCTOOLS,2827
2531,2221,DATAART,4065
2532,745,COMSENSE TECHNOLOGIES,3723
2533,5015,ADASTRA,4213
2534,5037,FUTURE PROCESSING,5368
2535,4994,ADASTRA,143
2536,1671,COMMENCIS,4326
2537,1752,PROMX,746
2538,5618,JELVIX,2130
2539,664,ADASTRA,925
2540,3993,INFOPULSE,5525
2541,2169,INSTINCTOOLS,170
2542,307,AVENGA,1752
2543,1668,JELVIX,4329
2544,5365,SOFTSERVE,105
2545,157,IT SVIT,5110
2546,1858,DATAART,5369
2547,588,SOFTSERVE,5245
2548,1929,UNICSOFT,3068
2549,4321,COMSENSE TECHNOLOGIES,1598
2550,2427,FUTURE PROCESSING,4002
2551,1663,COMMENCIS,2696
2552,4111,AVENGA,5064
2553,1764,COMSENSE TECHNOLOGIES,3762
2554,5421,IT SVIT,2652
2555,1768,ITEORA GMBH,5006
2556,4872,COMSENSE TECHNOLOGIES,1352
2557,3007,COMMENCIS,1384
2558,1945,THINKPORT GMBH,1380
2559,3035,IT SVIT,1005
2560,5493,PROMX,3665
2561,4827,ITEORA GMBH,2537
2562,4151,COMMENCIS,1993
2563,1511,AVENGA,4694
2564,2113,SOFTSERVE,5521
2565,1229,LEMLOCK,2062
2566,3475,PROMX,2733
2567,3541,AVENGA,1664
2568,4068,JELVIX,5509
2569,4107,ADASTRA,3092
2570,1126,LEMLOCK,2099
2571,5683,ADASTRA,4861
2572,3921,JELVIX,4670
2573,291,COMSENSE TECHNOLOGIES,1929
2574,5575,IT SVIT,4309
2575,205,AVENGA,2851
2576,1887,AVENGA,2277
2577,4155,INFOPULSE,2462
2578,721,ITEORA GMBH,3018
2579,1374,IT SVIT,3735
2580,3112,INSTINCTOOLS,4131
2581,1683,SOFTSERVE,2026
2582,3584,JELVIX,1968
2583,929,FEXLE INC.,3817
2584,4608,FUTURE PROCESSING,2278
2585,5374,COMMENCIS,138
2586,948,DATAART,3942
2587,1004,PROMX,1082
2588,1924,ADASTRA,1213
2589,2371,ITEORA GMBH,870
2590,5528,LEMLOCK,4323
2591,1684,CIKLUM,2846
2592,1628,ELEKS,406
2593,214,CIKLUM,2448
2594,4998,UNICSOFT,3117
2595,5231,INSTINCTOOLS,4154
2596,2825,FUTURE PROCESSING,5156
2597,3395,FUTURE PROCESSING,3595
2598,1060,COMSENSE TECHNOLOGIES,2920
2599,1556,SOFTSERVE,4388
2600,2299,INSTINCTOOLS,5503
2601,1108,FUTURE PROCESSING,2353
2602,2830,ELEKS,979
2603,5363,AVENGA,4806
2604,4632,ITEORA GMBH,4440
2605,2926,THINKPORT GMBH,4899
2606,3269,ADASTRA,5371
2607,5080,FEXLE INC.,1714
2608,755,LEMLOCK,3782
2609,2205,FUTURE PROCESSING,4609
2610,3599,ELEKS,2250
2611,2082,DATAART,602
2612,4434,LEMLOCK,4304
2613,5577,ITEORA GMBH,4411
2614,5115,CIKLUM,4690
2615,5225,SOFTSERVE,5672
2616,2859,UNICSOFT,5180
2617,4550,IT SVIT,1883
2618,487,COMMENCIS,861
2619,4778,INSTINCTOOLS,2244
2620,449,INSTINCTOOLS,242
2621,1081,PROMX,258
2622,3376,DATAART,218
2623,5385,ELEKS,1527
2624,2724,COMMENCIS,1002
2625,3283,LEMLOCK,2891
2626,5111,LEMLOCK,348
2627,1517,VRP CONSULTING,1032
2628,4473,DATAART,1201
2629,5049,ELEKS,981
2630,3807,FEXLE INC.,4993
2631,4385,CIKLUM,2172
2632,612,INSTINCTOOLS,5189
2633,3585,THINKPORT GMBH,4200
2634,2226,JELVIX,1415
2635,5155,AVENGA,398
2636,596,COMMENCIS,3704
2637,2648,ELEKS,1252
2638,3000,FEXLE INC.,3555
2639,2352,VRP CONSULTING,2010
2640,4635,DATAART,1215
2641,4175,ELEKS,2974
2642,355,UNICSOFT,777
2643,651,CIKLUM,1739
2644,3915,LEMLOCK,4731
2645,4392,JELVIX,4238
2646,1070,PROMX,1943
2647,843,ELEKS,3925
2648,1609,AVENGA,977
2649,4182,COMSENSE TECHNOLOGIES,2613
2650,1498,ELEKS,610
2651,1106,COMMENCIS,1992
2652,217,THINKPORT GMBH,4623
2653,3243,COMMENCIS,4528
2654,2972,COMSENSE TECHNOLOGIES,120
2655,3580,DATAART,2048
2656,3478,THINKPORT GMBH,4420
2657,3731,IT SVIT,1488
2658,5405,ADASTRA,1875
2659,5538,PROMX,1645
2660,294,DATAART,4823
2661,1674,FEXLE INC.,3648
2662,836,PROMX,3721
2663,2373,ADASTRA,3975
2664,4729,FEXLE INC.,3674
2665,3020,DATAART,3467
2666,2715,FEXLE INC.,4584
2667,186,IT SVIT,899
2668,3150,INSTINCTOOLS,1590
2669,1261,CIKLUM,2142
2670,2741,DATAART,3304
2671,822,LEMLOCK,4619
2672,2688,AVENGA,3952
2673,967,CIKLUM,5517
2674,3792,DATAART,1666
2675,660,COMSENSE TECHNOLOGIES,3776
2676,5449,FEXLE INC.,4286
2677,1061,ADASTRA,3575
2678,4082,FEXLE INC.,5165
2679,3247,IT SVIT,3321
2680,1254,FEXLE INC.,3373
2681,3111,FEXLE INC.,4540
2682,593,THINKPORT GMBH,1158
2683,365,CIKLUM,2025
2684,759,AVENGA,703
2685,3175,AVENGA,2825
2686,3516,UNICSOFT,4812
2687,3352,ADASTRA,644
2688,2094,IT SVIT,4622
2689,2747,INSTINCTOOLS,5060
2690,2398,AVENGA,3491
2691,2277,INSTINCTOOLS,2457
2692,2337,FUTURE PROCESSING,631
2693,4220,AVENGA,980
2694,4417,VRP CONSULTING,5442
2695,2321,VRP CONSULTING,5014
2696,367,CIKLUM,3213
2697,1264,PROMX,184
2698,832,LEMLOCK,4395
2699,656,THINKPORT GMBH,2088
2700,1801,ITEORA GMBH,2390
2701,4419,LEMLOCK,3074
2702,2459,ADASTRA,2580
2703,2464,PROMX,5359
2704,1641,THINKPORT GMBH,2973
2705,2137,SOFTSERVE,2551
2706,100,ADASTRA,1163
2707,5296,THINKPORT GMBH,4218
2708,3435,INSTINCTOOLS,5367
2709,2375,THINKPORT GMBH,1550
2710,2900,SOFTSERVE,234
2711,4195,PROMX,4449
2712,5383,DATAART,722
2713,2513,SOFTSERVE,1039
2714,4554,IT SVIT,1145
2715,110,VRP CONSULTING,1354
2716,5468,ELEKS,301
2717,885,CIKLUM,2616
2718,2264,IT SVIT,586
2719,5514,DATAART,464
2720,5081,JELVIX,1717
2721,3032,VRP CONSULTING,1347
2722,1324,COMSENSE TECHNOLOGIES,4156
2723,3439,IT SVIT,5633
2724,3388,DATAART,1528
2725,4399,UNICSOFT,2558
2726,5378,VRP CONSULTING,907
2727,442,INFOPULSE,4656
2728,3084,COMSENSE TECHNOLOGIES,590
2729,4959,FUTURE PROCESSING,3688
2730,772,COMSENSE TECHNOLOGIES,2528
2731,4381,INSTINCTOOLS,5450
2732,3882,COMMENCIS,3006
2733,1892,INFOPULSE,941
2734,2961,ADASTRA,316
2735,4136,INFOPULSE,2725
2736,3109,FUTURE PROCESSING,4940
2737,3405,COMMENCIS,1999
2738,4273,FUTURE PROCESSING,5119
2739,3616,ITEORA GMBH,2704
2740,2721,SOFTSERVE,1669
2741,4802,PROMX,611
2742,4720,FUTURE PROCESSING,3111
2743,1992,COMMENCIS,3150
2744,614,INSTINCTOOLS,1695
2745,3632,JELVIX,4387
2746,3622,DATAART,1223
2747,5316,PROMX,1358
2748,3735,DATAART,983
2749,249,UNICSOFT,1427
2750,2097,DATAART,3079
2751,3029,FEXLE INC.,897
2752,4774,AVENGA,4029
2753,4979,FUTURE PROCESSING,2948
2754,1943,COMMENCIS,756
2755,4845,IT SVIT,360
2756,5440,FUTURE PROCESSING,3034
2757,2898,UNICSOFT,1994
2758,388,JELVIX,1365
2759,2314,INFOPULSE,1552
2760,602,THINKPORT GMBH,4005
2761,5557,FUTURE PROCESSING,3859
2762,3486,IT SVIT,3340
2763,2839,UNICSOFT,5295
2764,4509,SOFTSERVE,1608
2765,3706,UNICSOFT,4046
2766,1484,PROMX,4044
2767,4282,PROMX,3966
2768,3867,VRP CONSULTING,4744
2769,2289,LEMLOCK,2514
2770,3660,SOFTSERVE,720
2771,3338,ELEKS,920
2772,925,PROMX,5387
2773,2102,INFOPULSE,5285
2774,3223,DATAART,3054
2775,4700,CIKLUM,2284
2776,5147,LEMLOCK,2930
2777,1581,DATAART,1334
2778,2823,ADASTRA,1881
2779,5478,ITEORA GMBH,595
2780,3219,SOFTSERVE,3689
2781,478,JELVIX,1030
2782,4958,FEXLE INC.,465
2783,270,AVENGA,5089
2784,1038,AVENGA,788
2785,1205,ADASTRA,241
2786,574,PROMX,5048
2787,1158,INSTINCTOOLS,4319
2788,1306,UNICSOFT,2571
2789,4117,INSTINCTOOLS,4679
2790,3302,ELEKS,2655
2791,1968,IT SVIT,4112
2792,4010,ADASTRA,2014
2793,1985,ELEKS,2274
2794,5667,UNICSOFT,5000
2795,972,ITEORA GMBH,1271
2796,3184,UNICSOFT,500
2797,1090,CIKLUM,3082
2798,2728,FUTURE PROCESSING,4124
2799,1152,COMMENCIS,5402
2800,3514,PROMX,1451
2801,4714,JELVIX,1037
2802,5116,FEXLE INC.,4572
2803,1728,FUTURE PROCESSING,1732
2804,1732,IT SVIT,5171
2805,2687,UNICSOFT,1588
2806,3766,DATAART,1425
2807,2210,ITEORA GMBH,3303
2808,957,ADASTRA,5181
2809,497,LEMLOCK,5026
2810,2707,INSTINCTOOLS,4769
2811,4727,LEMLOCK,4808
2812,1957,CIKLUM,2776
2813,4240,AVENGA,3541
2814,1596,UNICSOFT,541
2815,4317,FEXLE INC.,4514
2816,4005,VRP CONSULTING,3306
2817,4651,SOFTSERVE,3375
2818,1494,COMSENSE TECHNOLOGIES,511
2819,1769,ITEORA GMBH,2760
2820,4543,COMSENSE TECHNOLOGIES,1788
2821,316,AVENGA,1079
2822,5258,DATAART,5097
2823,2335,AVENGA,2782
2824,2043,LEMLOCK,5630
2825,5402,AVENGA,2904
2826,5665,FEXLE INC.,1934
2827,2780,ITEORA GMBH,3732
2828,2867,PROMX,483
2829,4408,INFOPULSE,5643
2830,2886,JELVIX,3262
2831,4602,IT SVIT,1868
2832,1204,ELEKS,3959
2833,4672,COMMENCIS,4228
2834,577,ITEORA GMBH,952
2835,3509,INFOPULSE,4164
2836,1298,COMSENSE TECHNOLOGIES,2861
2837,1164,INFOPULSE,1055
2838,3347,COMSENSE TECHNOLOGIES,2541
2839,4861,ADASTRA,5564
2840,4342,LEMLOCK,1705
2841,2789,JELVIX,1473
2842,5501,JELVIX,4593
2843,2541,VRP CONSULTING,1521
2844,1259,UNICSOFT,4017
2845,2106,ADASTRA,4447
2846,2002,COMMENCIS,5347
2847,2147,UNICSOFT,1804
2848,1796,INSTINCTOOLS,2388
2849,3244,ELEKS,3857
2850,1281,DATAART,1281
2851,1803,UNICSOFT,3404
2852,4094,INFOPULSE,1092
2853,4927,SOFTSERVE,5700
2854,120,LEMLOCK,4133
2855,3779,IT SVIT,673
2856,806,COMSENSE TECHNOLOGIES,2540
2857,2223,INFOPULSE,1009
2858,2434,UNICSOFT,714
2859,4495,CIKLUM,344
2860,4797,UNICSOFT,1957
2861,1694,PROMX,695
2862,5163,SOFTSERVE,528
2863,860,FUTURE PROCESSING,5029
2864,2661,VRP CONSULTING,1814
2865,1001,FUTURE PROCESSING,5216
2866,2953,ELEKS,4217
2867,4147,IT SVIT,919
2868,726,LEMLOCK,2192
2869,3442,SOFTSERVE,2282
2870,5676,CIKLUM,4990
2871,1466,COMSENSE TECHNOLOGIES,123
2872,1936,ELEKS,2502
2873,2524,ADASTRA,4191
2874,4238,ELEKS,4639
2875,2586,COMSENSE TECHNOLOGIES,2405
2876,3218,PROMX,4824
2877,4130,AVENGA,461
2878,4544,DATAART,3696
2879,566,IT SVIT,3287
2880,1011,COMMENCIS,1359
2881,2824,AVENGA,4698
2882,511,FEXLE INC.,5582
2883,5552,INSTINCTOOLS,4571
2884,285,UNICSOFT,4130
2885,4230,INSTINCTOOLS,5153
2886,3199,AVENGA,5077
2887,2848,ITEORA GMBH,5096
2888,1762,ELEKS,784
2889,3468,FEXLE INC.,1494
2890,5073,THINKPORT GMBH,4007
2891,5406,COMSENSE TECHNOLOGIES,544
2892,3280,SOFTSERVE,5202
2893,1740,ITEORA GMBH,4848
2894,840,VRP CONSULTING,3078
2895,1244,FUTURE PROCESSING,5276
2896,2737,ELEKS,3797
2897,1047,PROMX,2251
2898,3782,LEMLOCK,296
2899,3949,COMMENCIS,4730
2900,3953,PROMX,4237
2901,473,COMMENCIS,2027
2902,623,ADASTRA,2577
2903,1905,COMMENCIS,4446
2904,2156,ITEORA GMBH,1389
2905,5359,ELEKS,135
2906,2647,COMMENCIS,802
2907,1131,ITEORA GMBH,2809
2908,526,FUTURE PROCESSING,4882
2909,5191,SOFTSERVE,4412
2910,4411,CIKLUM,3008
2911,1719,UNICSOFT,3796
2912,262,INSTINCTOOLS,916
2913,2343,COMSENSE TECHNOLOGIES,2910
2914,2014,VRP CONSULTING,5302
2915,1238,JELVIX,1744
2916,5469,IT SVIT,810
2917,4402,VRP CONSULTING,101
2918,825,LEMLOCK,3694
2919,3231,LEMLOCK,166
2920,735,AVENGA,1140
2921,561,UNICSOFT,3499
2922,2038,JELVIX,5515
2923,2001,SOFTSERVE,1807
2924,1369,COMSENSE TECHNOLOGIES,5658
2925,2964,JELVIX,2597
2926,862,ITEORA GMBH,5675
2927,1301,PROMX,2972
2928,4134,FEXLE INC.,3067
2929,5228,VRP CONSULTING,1485
2930,2039,INFOPULSE,2601
2931,5113,ITEORA GMBH,4779
2932,2388,DATAART,4273
2933,4436,DATAART,3173
2934,4570,INFOPULSE,2738
2935,985,COMMENCIS,1532
2936,1167,COMSENSE TECHNOLOGIES,711
2937,2353,DATAART,873
2938,531,FUTURE PROCESSING,3185
2939,1042,VRP CONSULTING,2542
2940,5030,COMSENSE TECHNOLOGIES,2367
2941,4398,CIKLUM,3610
2942,5397,FUTURE PROCESSING,4948
2943,3677,PROMX,452
2944,4324,FEXLE INC.,4381
2945,1118,ADASTRA,4318
2946,1210,CIKLUM,3047
2947,1605,ITEORA GMBH,5452
2948,4229,ITEORA GMBH,1058
2949,4337,CIKLUM,5204
2950,5072,FUTURE PROCESSING,3830
2951,2635,FEXLE INC.,5397
2952,1688,FUTURE PROCESSING,780
2953,3068,AVENGA,4098
2954,109,INFOPULSE,5611
2955,2759,JELVIX,5174
2956,5459,PROMX,2144
2957,4518,COMMENCIS,2427
2958,4060,UNICSOFT,598
2959,4313,DATAART,2336
2960,763,VRP CONSULTING,394
2961,645,FUTURE PROCESSING,830
2962,5371,THINKPORT GMBH,834
2963,5444,THINKPORT GMBH,5179
2964,3664,PROMX,3763
2965,3843,DATAART,172
2966,1695,ITEORA GMBH,5644
2967,2202,PROMX,2898
2968,2262,IT SVIT,5384
2969,805,ELEKS,4902
2970,1997,INSTINCTOOLS,5470
2971,562,PROMX,4549
2972,1678,AVENGA,2085
2973,430,INSTINCTOOLS,1270
2974,126,THINKPORT GMBH,680
2975,299,FUTURE PROCESSING,1407
2976,317,DATAART,3101
2977,5197,PROMX,1131
2978,3056,LEMLOCK,727
2979,4057,THINKPORT GMBH,5570
2980,2957,AVENGA,2735
2981,293,INFOPULSE,4566
2982,254,PROMX,894
2983,2632,FUTURE PROCESSING,2400
2984,1725,ITEORA GMBH,1882
2985,697,AVENGA,1119
2986,3011,CIKLUM,1343
2987,1915,ADASTRA,2690
2988,543,ITEORA GMBH,4553
2989,5167,LEMLOCK,3352
2990,4186,AVENGA,1382
2991,1455,ITEORA GMBH,5689
2992,2971,FEXLE INC.,789
2993,2626,PROMX,2236
2994,1680,ELEKS,125
2995,311,ELEKS,5697
2996,5053,FUTURE PROCESSING,4615
2997,2379,FUTURE PROCESSING,3200
2998,3820,AVENGA,1797
2999,1658,COMSENSE TECHNOLOGIES,5605
3000,2955,THINKPORT GMBH,1713
3001,1904,THINKPORT GMBH,2179
3002,568,INFOPULSE,2702
3003,324,CIKLUM,929
3004,908,ITEORA GMBH,635
3005,1512,IT SVIT,3023
3006,3589,COMSENSE TECHNOLOGIES,2286
3007,1638,ELEKS,4491
3008,5344,AVENGA,633
3009,4877,SOFTSERVE,324
3010,769,UNICSOFT,2708
3011,3077,DATAART,1478
3012,4414,THINKPORT GMBH,792
3013,2196,COMMENCIS,4240
3014,5314,COMSENSE TECHNOLOGIES,1086
3015,1873,ELEKS,5427
3016,434,LEMLOCK,1023
3017,2834,UNICSOFT,2813
3018,1538,JELVIX,3003
3019,1256,UNICSOFT,4051
3020,2466,PROMX,1338
3021,3358,INFOPULSE,1253
3022,2779,IT SVIT,3894
3023,2656,CIKLUM,5058
3024,608,FUTURE PROCESSING,2137
3025,888,COMSENSE TECHNOLOGIES,5207
3026,3667,SOFTSERVE,5239
3027,3869,INSTINCTOOLS,5713
3028,5504,CIKLUM,2065
3029,942,ADASTRA,2925
3030,4809,FEXLE INC.,5003
3031,1021,AVENGA,3880
3032,3497,LEMLOCK,712
3033,1825,ELEKS,2012
3034,2495,SOFTSERVE,4693
3035,4283,DATAART,2483
3036,1639,VRP CONSULTING,2051
3037,2970,ITEORA GMBH,3451
3038,3816,ITEORA GMBH,3697
3039,4066,FUTURE PROCESSING,3194
3040,2399,ITEORA GMBH,2682
3041,2637,AVENGA,1466
3042,2805,THINKPORT GMBH,5650
3043,4546,ADASTRA,5500
3044,2118,VRP CONSULTING,5277
3045,3543,IT SVIT,3941
3046,977,CIKLUM,3327
3047,742,ELEKS,2966
3048,2230,COMMENCIS,3743
3049,1857,THINKPORT GMBH,656
3050,3998,PROMX,3699
3051,3503,VRP CONSULTING,5350
3052,1160,AVENGA,1259
3053,1486,IT SVIT,5330
3054,2843,SOFTSERVE,2170
3055,4464,FUTURE PROCESSING,2964
3056,1570,CIKLUM,2441
3057,536,LEMLOCK,358
3058,1002,FEXLE INC.,3686
3059,2874,CIKLUM,1339
3060,4537,ADASTRA,5076
3061,4463,FUTURE PROCESSING,2834
3062,3740,PROMX,5168
3063,3551,CIKLUM,4582
3064,1966,ITEORA GMBH,4125
3065,5322,UNICSOFT,3879
3066,5425,INSTINCTOOLS,269
3067,5556,IT SVIT,2071
3068,2489,ELEKS,5254
3069,2660,JELVIX,1263
3070,3408,FUTURE PROCESSING,4365
3071,3738,VRP CONSULTING,4037
3072,1708,SOFTSERVE,3261
3073,3412,UNICSOFT,5334
3074,3464,ELEKS,5012
3075,4560,ITEORA GMBH,2993
3076,4950,FUTURE PROCESSING,4256
3077,542,PROMX,1503
3078,4496,COMSENSE TECHNOLOGIES,228
3079,3304,PROMX,4279
3080,3444,LEMLOCK,3062
3081,381,FEXLE INC.,2787
3082,3085,LEMLOCK,3895
3083,823,DATAART,3516
3084,3138,CIKLUM,5547
3085,3275,LEMLOCK,4916
3086,791,DATAART,2382
3087,1665,ITEORA GMBH,5614
3088,310,ELEKS,108
3089,1300,INSTINCTOOLS,1085
3090,4917,UNICSOFT,1723
3091,4356,COMMENCIS,5615
3092,5451,PROMX,5113
3093,2755,ELEKS,3139
3094,4716,THINKPORT GMBH,3905
3095,441,PROMX,4485
3096,2178,JELVIX,1633
3097,3885,ADASTRA,1899
3098,4218,ELEKS,3542
3099,2040,FEXLE INC.,3525
3100,3732,PROMX,862
3101,3700,SOFTSERVE,5186
3102,327,COMSENSE TECHNOLOGIES,1819
3103,1608,ADASTRA,588
3104,3073,COMSENSE TECHNOLOGIES,2955
3105,3601,INFOPULSE,3533
3106,2401,DATAART,2052
3107,939,FUTURE PROCESSING,4121
3108,373,LEMLOCK,1460
3109,1305,INSTINCTOOLS,1977
3110,3145,INSTINCTOOLS,5705
3111,347,DATAART,1299
3112,3030,JELVIX,4334
3113,4336,IT SVIT,4531
3114,1508,CIKLUM,4373
3115,1402,COMSENSE TECHNOLOGIES,478
3116,5188,INFOPULSE,4482
3117,3529,UNICSOFT,3645
3118,103,VRP CONSULTING,2888
3119,2604,COMSENSE TECHNOLOGIES,1261
3120,2919,ITEORA GMBH,587
3121,3643,COMSENSE TECHNOLOGIES,4734
3122,5238,FEXLE INC.,1780
3123,965,LEMLOCK,3791
3124,3964,COMSENSE TECHNOLOGIES,409
3125,4043,INFOPULSE,1644
3126,2250,COMMENCIS,288
3127,2826,ITEORA GMBH,2205
3128,932,VRP CONSULTING,5407
3129,1457,SOFTSERVE,333
3130,2822,FEXLE INC.,1132
3131,4362,JELVIX,3432
3132,4781,ADASTRA,5670
3133,4497,THINKPORT GMBH,3138
3134,1710,DATAART,5656
3135,3507,AVENGA,5049
3136,5165,ITEORA GMBH,1542
3137,1727,FEXLE INC.,4583
3138,3906,JELVIX,4640
3139,4328,PROMX,967
3140,3431,INSTINCTOOLS,3503
3141,3809,LEMLOCK,877
3142,4658,JELVIX,1467
3143,2237,INFOPULSE,2739
3144,1353,CIKLUM,975
3145,2026,IT SVIT,2392
3146,5466,ADASTRA,2517
3147,2473,ITEORA GMBH,282
3148,1579,COMSENSE TECHNOLOGIES,4382
3149,5481,INFOPULSE,1318
3150,1839,CIKLUM,3271
3151,770,JELVIX,1624
3152,882,JELVIX,4025
3153,4880,SOFTSERVE,5462
3154,3979,COMSENSE TECHNOLOGIES,3976
3155,1569,JELVIX,716
3156,238,ITEORA GMBH,2594
3157,4724,INSTINCTOOLS,1298
3158,4684,INSTINCTOOLS,3566
3159,5426,COMSENSE TECHNOLOGIES,1685
3160,3804,FEXLE INC.,2559
3161,5669,UNICSOFT,3333
3162,3866,ELEKS,1888
3163,1655,SOFTSERVE,2730
3164,458,UNICSOFT,3933
3165,866,INFOPULSE,2693
3166,5497,VRP CONSULTING,5260
3167,2625,AVENGA,5218
3168,5484,PROMX,233
3169,5063,JELVIX,4655
3170,1104,COMSENSE TECHNOLOGIES,5265
3171,5358,SOFTSERVE,238
3172,4933,FEXLE INC.,3918
3173,4656,PROMX,629
3174,2091,VRP CONSULTING,387
3175,3090,ELEKS,4689
3176,3674,IT SVIT,4301
3177,4601,ADASTRA,3083
3178,720,COMMENCIS,5510
3179,2552,IT SVIT,4085
3180,1776,ELEKS,127
3181,1951,SOFTSERVE,844
3182,5629,AVENGA,2181
3183,1995,IT SVIT,1395
3184,4871,JELVIX,4585
3185,2189,ADASTRA,1524
3186,1974,COMSENSE TECHNOLOGIES,5291
3187,1843,FEXLE INC.,4530
3188,4898,IT SVIT,3552
3189,1410,UNICSOFT,3131
3190,5172,INSTINCTOOLS,2426
3191,3996,THINKPORT GMBH,4210
3192,3682,IT SVIT,1220
3193,3328,CIKLUM,4113
3194,5441,VRP CONSULTING,2080
3195,4790,LEMLOCK,2424
3196,4192,INSTINCTOOLS,416
3197,4719,THINKPORT GMBH,664
3198,2312,ITEORA GMBH,787
3199,4629,FUTURE PROCESSING,5228
3200,4516,INFOPULSE,3793
3201,489,INSTINCTOOLS,4663
3202,3210,COMMENCIS,2352
3203,2318,VRP CONSULTING,4716
3204,1044,FUTURE PROCESSING,3846
3205,2869,AVENGA,732
3206,4611,ITEORA GMBH,4270
3207,2612,VRP CONSULTING,965
3208,3773,FUTURE PROCESSING,668
3209,3063,ELEKS,1444
3210,3294,ELEKS,4024
3211,3954,ITEORA GMBH,1236
3212,4407,COMMENCIS,1535
3213,215,PROMX,713
3214,5566,THINKPORT GMBH,1972
3215,575,JELVIX,112
3216,383,FUTURE PROCESSING,2258
3217,2941,SOFTSERVE,3233
3218,558,JELVIX,5047
3219,904,VRP CONSULTING,2963
3220,632,SOFTSERVE,3297
3221,2781,SOFTSERVE,3640
3222,683,ADASTRA,363
3223,480,UNICSOFT,5041
3224,4420,CIKLUM,3785
3225,4131,AVENGA,3141
3226,2139,ELEKS,2111
3227,1621,INFOPULSE,1256
3228,983,UNICSOFT,4464
3229,1184,ADASTRA,2923
3230,1890,THINKPORT GMBH,4643
3231,4248,PROMX,4673
3232,2793,ITEORA GMBH,4339
3233,5136,FUTURE PROCESSING,2000
3234,3907,COMSENSE TECHNOLOGIES,822
3235,5589,COMSENSE TECHNOLOGIES,624
3236,931,CIKLUM,4935
3237,3681,PROMX,4251
3238,4828,THINKPORT GMBH,5144
3239,5347,VRP CONSULTING,3950
3240,4165,ELEKS,4739
3241,5010,FUTURE PROCESSING,1418
3242,849,IT SVIT,2420
3243,5519,PROMX,152
3244,203,COMMENCIS,1394
3245,2584,ELEKS,2508
3246,5317,VRP CONSULTING,3815
3247,169,UNICSOFT,4994
3248,5571,ELEKS,4634
3249,2811,INSTINCTOOLS,4717
3250,1603,DATAART,1851
3251,1690,ITEORA GMBH,3170
3252,4768,JELVIX,428
3253,2537,ELEKS,2447
3254,5547,AVENGA,2414
3255,1773,THINKPORT GMBH,347
3256,1604,DATAART,5458
3257,3530,AVENGA,419
3258,2400,INFOPULSE,4557
3259,1308,CIKLUM,5424
3260,4705,UNICSOFT,3176
3261,438,PROMX,2449
3262,3300,PROMX,1060
3263,3196,SOFTSERVE,3485
3264,1390,FEXLE INC.,1448
3265,2686,INFOPULSE,717
3266,1317,FEXLE INC.,1176
3267,5310,IT SVIT,5673
3268,2929,ITEORA GMBH,3438
3269,5467,JELVIX,2622
3270,4572,ITEORA GMBH,1205
3271,1529,VRP CONSULTING,880
3272,3202,COMSENSE TECHNOLOGIES,5039
3273,3862,VRP CONSULTING,4651
3274,5187,ADASTRA,3276
3275,2578,IT SVIT,4287
3276,611,SOFTSERVE,190
3277,5464,LEMLOCK,1625
3278,4029,LEMLOCK,2970
3279,1987,INFOPULSE,4687
3280,5395,IT SVIT,755
3281,1057,ITEORA GMBH,956
3282,3086,UNICSOFT,2402
3283,3630,FEXLE INC.,2605
3284,3384,THINKPORT GMBH,2324
3285,3737,COMSENSE TECHNOLOGIES,4627
3286,5104,AVENGA,2572
3287,5143,PROMX,609
3288,5105,ADASTRA,5409
3289,5084,ELEKS,1637
3290,2105,ITEORA GMBH,334
3291,1927,THINKPORT GMBH,5448
3292,219,LEMLOCK,1678
3293,2666,ADASTRA,2229
3294,4866,COMSENSE TECHNOLOGIES,2467
3295,4551,COMSENSE TECHNOLOGIES,5102
3296,826,JELVIX,1278
